avg_rating,number_ratings,enrollment,last_updated,lectures,duration,price2,discount,inst_rating,inst_review,inst_student,inst_course,cat_design,cat_development,cat_hobby,cat_it_software
4.6,375.0,2233.0,20.75,38.0,3.57,16.99,90.0,4.5,2202.0,10968.0,6.0,0,0,0,0
4.3,2403.0,16151.0,19.92,86.0,5.25,19.99,88.0,4.4,46748.0,340215.0,24.0,0,0,0,0
4.8,1439.0,7474.0,20.58,45.0,4.6,17.99,64.0,4.7,2357.0,22984.0,7.0,1,0,0,0
4.5,2583.0,9108.0,18.25,35.0,4.13,16.99,79.0,4.5,14112.0,186694.0,24.0,0,1,0,0
4.8,1091.0,6217.0,20.75,131.0,11.95,19.99,48.0,4.7,11423.0,31593.0,19.0,0,0,0,0
4.8,580.0,7907.0,19.25,66.0,6.3,16.99,91.0,4.7,28856.0,110318.0,15.0,0,0,0,0
4.0,449.0,2281.0,20.67,113.0,14.4,19.99,80.0,4.2,2887.0,57487.0,20.0,0,1,0,0
4.5,1168.0,5276.0,16.67,114.0,15.27,17.99,32.0,4.5,1168.0,5276.0,1.0,0,0,0,0
4.6,1466.0,12487.0,16.75,29.0,2.5,19.99,77.0,4.5,9080.0,153929.0,31.0,0,0,1,0
4.6,1075.0,14450.0,20.83,127.0,23.87,16.99,62.0,4.5,14266.0,56908.0,70.0,0,0,0,0
4.3,2582.0,19303.0,20.5,42.0,3.98,16.99,89.0,4.4,46748.0,340215.0,24.0,0,0,0,0
4.5,4587.0,15924.0,20.58,331.0,17.0,20.99,89.0,4.5,26337.0,93654.0,22.0,0,0,0,0
4.2,368.0,1607.0,20.5,100.0,13.38,29.99,76.0,4.1,4681.0,24133.0,10.0,0,0,0,0
4.3,1257.0,14912.0,14.92,25.0,2.02,17.99,84.0,4.3,7145.0,122300.0,48.0,0,0,0,0
4.5,4884.0,19894.0,20.5,89.0,9.65,21.99,48.0,4.5,42185.0,211255.0,35.0,0,1,0,0
4.6,854.0,1192.0,20.33,38.0,1.57,16.99,88.0,4.4,938.0,1642.0,5.0,0,0,0,0
4.5,298.0,1406.0,18.17,30.0,1.75,16.99,89.0,4.5,2670.0,7609.0,10.0,0,0,1,0
4.6,1955.0,11696.0,18.83,76.0,5.77,16.99,78.0,4.6,23126.0,153397.0,8.0,0,0,0,1
4.5,242.0,4613.0,20.83,44.0,5.8,16.99,92.0,4.5,3230.0,36360.0,10.0,0,1,0,0
4.7,445.0,2814.0,19.75,277.0,41.5,25.99,80.0,4.5,3359.0,65545.0,11.0,0,1,0,0
4.4,1053.0,4992.0,20.83,84.0,8.45,19.99,84.0,4.5,3416.0,73312.0,14.0,0,0,0,1
4.4,3761.0,16524.0,20.58,23.0,1.58,16.99,86.0,4.4,7342.0,33097.0,5.0,0,0,0,0
4.2,241.0,764.0,20.17,84.0,4.73,44.99,79.0,4.3,811.0,2854.0,5.0,0,0,0,1
4.5,7588.0,46659.0,20.08,43.0,7.02,16.99,58.0,4.4,40062.0,218934.0,17.0,0,0,0,1
4.2,875.0,4903.0,20.83,72.0,9.62,16.99,81.0,4.4,80108.0,271227.0,82.0,0,0,0,0
4.3,544.0,2702.0,20.67,344.0,70.32,23.99,32.0,4.5,3056.0,42830.0,20.0,0,0,1,0
4.5,840.0,4392.0,19.42,75.0,16.67,21.99,92.0,4.5,3172.0,14888.0,5.0,0,1,0,0
4.2,780.0,3968.0,19.92,106.0,33.85,23.99,83.0,4.1,2500.0,45950.0,11.0,1,0,0,0
4.3,1017.0,5442.0,20.58,422.0,32.2,17.99,83.0,4.3,6636.0,35334.0,10.0,0,0,0,0
4.4,1435.0,10435.0,20.83,37.0,4.05,20.99,88.0,4.5,89865.0,405845.0,19.0,0,1,0,0
4.5,2278.0,14939.0,20.33,110.0,24.85,20.99,89.0,4.5,19007.0,52032.0,19.0,0,0,0,1
4.5,987.0,6852.0,20.33,84.0,7.97,21.99,84.0,4.5,61441.0,190125.0,15.0,0,0,0,0
4.7,5896.0,21399.0,19.67,35.0,2.1,17.99,92.0,4.7,87085.0,224428.0,13.0,0,1,0,0
3.8,184.0,1153.0,18.83,30.0,2.72,19.99,60.0,3.7,2953.0,51211.0,19.0,0,1,0,0
4.4,3445.0,15958.0,19.75,111.0,14.1,24.99,92.0,4.4,16470.0,78878.0,31.0,0,1,0,0
4.2,1716.0,21189.0,18.17,5.0,1.52,49.99,60.0,4.3,20660.0,130929.0,32.0,0,0,0,0
4.4,2702.0,16438.0,17.58,63.0,12.03,16.99,43.0,4.3,7547.0,44928.0,11.0,0,0,0,1
4.2,440.0,3278.0,20.75,116.0,7.93,16.99,58.0,4.2,440.0,11008.0,1.0,0,1,0,0
3.8,175.0,1502.0,19.17,51.0,5.47,28.99,75.0,4.2,1230.0,7868.0,7.0,0,0,0,1
4.1,1167.0,3827.0,20.58,42.0,5.52,16.99,89.0,4.1,1772.0,6328.0,9.0,0,0,0,0
3.9,112.0,427.0,20.67,86.0,6.5,19.99,88.0,4.2,884.0,9398.0,3.0,0,0,0,1
4.6,1191.0,7512.0,18.17,81.0,7.73,19.99,77.0,4.6,9398.0,61540.0,28.0,0,0,0,0
4.8,3461.0,12788.0,20.58,259.0,32.23,51.99,92.0,4.8,9493.0,38555.0,3.0,0,1,0,0
4.3,3480.0,25451.0,20.42,110.0,19.48,19.99,92.0,4.5,11782.0,75256.0,11.0,1,0,0,0
4.0,696.0,4353.0,17.33,34.0,1.72,16.99,32.0,4.3,1629.0,46859.0,11.0,0,1,0,0
4.2,1107.0,3864.0,20.67,78.0,7.18,17.99,91.0,4.2,1591.0,5964.0,2.0,0,0,0,0
4.7,3057.0,10028.0,20.67,57.0,10.33,19.99,87.0,4.7,3057.0,10050.0,1.0,0,0,1,0
4.4,235.0,1323.0,20.75,90.0,13.35,21.99,80.0,4.5,2006.0,8487.0,4.0,0,0,0,1
3.8,730.0,3730.0,19.58,459.0,29.2,21.99,92.0,3.8,894.0,6146.0,5.0,0,0,0,1
4.2,175.0,1577.0,20.5,33.0,7.0,16.99,90.0,4.1,302.0,2492.0,6.0,0,1,0,0
4.6,274.0,1888.0,18.83,131.0,13.88,16.99,79.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.6,688.0,6579.0,19.25,90.0,7.0,16.99,88.0,4.5,31660.0,123073.0,3.0,0,0,0,0
4.5,6913.0,28145.0,20.75,267.0,32.73,69.99,92.0,4.5,24804.0,89874.0,17.0,0,0,0,0
4.5,2910.0,16595.0,20.83,94.0,20.37,16.99,92.0,4.5,4303.0,24125.0,5.0,0,1,0,0
4.4,1177.0,4255.0,20.75,226.0,20.02,21.99,88.0,4.4,16852.0,53475.0,26.0,0,0,0,0
4.4,1861.0,8997.0,19.25,74.0,8.53,17.99,65.0,4.4,25512.0,209772.0,23.0,0,1,0,0
4.5,5899.0,26454.0,20.58,48.0,9.3,23.99,76.0,4.5,7662.0,31923.0,2.0,0,0,0,0
4.2,382.0,1971.0,20.58,95.0,11.95,44.99,92.0,4.2,1015.0,3939.0,3.0,0,1,0,0
4.2,2123.0,10584.0,20.58,75.0,4.57,16.99,30.0,4.5,46162.0,130144.0,33.0,0,0,0,1
4.8,1641.0,19149.0,18.67,34.0,3.3,21.99,32.0,4.7,13999.0,64522.0,18.0,0,1,0,0
4.6,70.0,241.0,20.67,165.0,20.3,16.99,87.0,4.5,73.0,249.0,2.0,0,0,0,0
4.1,792.0,4533.0,19.92,16.0,2.92,16.99,86.0,4.1,2558.0,54714.0,6.0,0,0,0,1
4.4,890.0,13958.0,20.33,94.0,3.75,21.99,85.0,4.5,21213.0,182894.0,14.0,1,0,0,0
4.4,1419.0,4536.0,20.67,28.0,3.73,16.99,91.0,4.4,1419.0,4536.0,1.0,0,0,0,0
4.6,1861.0,16683.0,20.75,19.0,1.48,38.99,88.0,4.6,23126.0,153397.0,8.0,0,0,0,1
4.4,3433.0,18214.0,19.58,67.0,7.22,16.99,90.0,4.5,11782.0,75256.0,11.0,1,0,0,0
4.8,335.0,1822.0,19.0,50.0,5.12,21.99,86.0,4.7,11423.0,31593.0,19.0,0,0,0,0
4.4,835.0,4529.0,15.0,32.0,1.92,16.99,89.0,4.4,1012.0,5705.0,2.0,0,0,0,0
4.8,451.0,9728.0,20.33,84.0,10.5,29.99,89.0,4.6,3791.0,22697.0,4.0,0,0,0,1
4.4,2243.0,14545.0,20.17,178.0,6.25,16.99,88.0,4.5,10353.0,85070.0,12.0,0,0,0,0
4.4,1364.0,7949.0,19.67,152.0,21.6,17.99,78.0,4.4,2128.0,15539.0,2.0,0,1,0,0
4.6,1272.0,11339.0,20.5,159.0,17.97,16.99,92.0,4.4,15736.0,198635.0,40.0,0,0,1,0
4.6,1289.0,9007.0,20.75,71.0,5.03,17.99,88.0,4.6,3176.0,20668.0,7.0,0,1,0,0
4.4,2687.0,9543.0,20.83,600.0,29.12,16.99,92.0,4.4,3761.0,23193.0,30.0,0,0,0,0
4.5,2752.0,29466.0,19.83,86.0,8.82,16.99,88.0,4.5,21213.0,182894.0,14.0,1,0,0,0
4.6,5270.0,24473.0,20.33,24.0,4.03,17.99,89.0,4.6,26306.0,147516.0,10.0,0,0,0,1
4.0,221.0,1032.0,20.08,76.0,9.0,23.99,91.0,4.4,6123.0,23132.0,49.0,0,0,1,0
4.5,1458.0,10728.0,19.83,50.0,3.77,16.99,86.0,4.5,57233.0,304133.0,7.0,0,1,0,0
4.6,7223.0,31666.0,20.42,117.0,9.08,21.99,69.0,4.6,70726.0,390476.0,8.0,0,1,0,0
4.8,1428.0,6787.0,20.83,9.0,1.07,16.99,89.0,4.7,28856.0,110341.0,15.0,0,0,0,0
4.4,1271.0,4821.0,20.83,36.0,4.55,21.99,86.0,4.4,1408.0,6429.0,3.0,0,0,0,0
4.4,1677.0,9505.0,20.58,142.0,7.87,21.99,92.0,4.5,26337.0,93638.0,22.0,0,1,0,0
4.6,451.0,15896.0,20.67,29.0,1.13,16.99,90.0,4.5,43931.0,179413.0,106.0,0,0,1,0
3.9,1001.0,4227.0,18.67,98.0,10.72,19.99,80.0,4.0,52857.0,324758.0,1420.0,0,1,0,0
4.8,721.0,8060.0,20.75,107.0,8.25,20.99,86.0,4.7,17768.0,63356.0,11.0,0,0,1,0
4.6,347.0,2833.0,19.92,331.0,15.85,199.99,92.0,4.6,347.0,2833.0,1.0,0,0,0,0
4.3,457.0,1968.0,13.17,31.0,3.25,16.99,69.0,4.2,1170.0,6132.0,3.0,0,1,0,0
4.6,525.0,5674.0,19.58,186.0,18.23,21.99,32.0,4.6,8745.0,29901.0,10.0,0,0,0,0
4.4,1769.0,6896.0,18.25,39.0,3.22,24.99,67.0,4.4,2091.0,8431.0,6.0,1,0,0,0
4.6,461.0,2429.0,20.83,15.0,1.07,16.99,83.0,4.6,461.0,2431.0,1.0,0,0,0,0
4.3,261.0,782.0,20.17,80.0,9.2,16.99,89.0,4.4,689.0,2510.0,3.0,0,0,1,0
4.3,4264.0,26454.0,19.83,7.0,1.22,49.99,92.0,4.3,24761.0,133601.0,69.0,0,0,0,0
4.3,1632.0,13502.0,20.42,147.0,17.25,19.99,32.0,4.2,2407.0,33064.0,8.0,0,1,0,0
4.4,1018.0,3443.0,20.67,43.0,5.27,16.99,32.0,4.3,3659.0,12068.0,6.0,0,0,0,1
4.6,771.0,5353.0,18.83,67.0,5.25,23.99,67.0,4.5,1577.0,10326.0,7.0,0,0,1,0
4.3,368.0,1128.0,20.83,104.0,11.22,16.99,91.0,4.3,1100.0,3063.0,8.0,1,0,0,0
4.8,228.0,896.0,19.83,24.0,2.07,16.99,89.0,4.4,2985.0,24588.0,16.0,0,0,0,0
4.4,1372.0,7225.0,20.08,141.0,16.4,19.99,66.0,4.3,9255.0,86452.0,19.0,1,0,0,0
4.3,934.0,10057.0,19.58,84.0,10.5,29.99,32.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.5,104.0,1288.0,19.5,464.0,62.1,16.99,67.0,4.6,789.0,36255.0,7.0,0,1,0,0
4.6,72.0,361.0,20.42,36.0,1.33,19.99,92.0,4.0,72.0,700.0,1.0,0,0,0,1
4.5,1281.0,6772.0,20.67,37.0,2.83,17.99,58.0,4.6,4010.0,20307.0,3.0,1,0,0,0
4.5,832.0,3328.0,19.25,42.0,5.78,16.99,88.0,4.6,4461.0,27289.0,5.0,1,0,0,0
4.3,445.0,3031.0,20.75,68.0,4.0,16.99,51.0,4.5,1070.0,7112.0,3.0,1,0,0,0
4.3,3287.0,29383.0,20.75,277.0,48.43,16.99,43.0,4.6,45368.0,278078.0,15.0,0,0,0,1
4.2,360.0,3108.0,20.75,43.0,2.1,19.99,89.0,4.0,506.0,4713.0,4.0,0,0,0,0
4.1,1974.0,15908.0,20.83,83.0,12.05,21.99,92.0,4.3,51924.0,228793.0,37.0,0,0,0,0
4.1,1171.0,4192.0,18.25,38.0,3.9,16.99,92.0,4.4,8668.0,37307.0,6.0,0,0,0,0
4.5,1111.0,4409.0,19.92,81.0,8.5,17.99,88.0,4.4,6123.0,23132.0,49.0,0,0,1,0
4.5,750.0,6320.0,18.92,105.0,9.05,16.99,79.0,4.7,13999.0,64522.0,18.0,0,1,0,0
4.2,685.0,4379.0,20.83,12.0,1.4,149.99,88.0,4.5,5680.0,33639.0,11.0,0,0,0,0
4.4,1023.0,5559.0,17.83,62.0,1.08,16.99,82.0,4.4,4638.0,22317.0,10.0,0,0,0,0
4.1,1034.0,4751.0,20.67,68.0,4.18,16.99,88.0,3.6,5422.0,68840.0,46.0,0,0,0,1
4.6,1609.0,12002.0,20.75,12.0,2.27,16.99,69.0,4.6,2124.0,14224.0,3.0,0,0,0,0
4.4,308.0,1417.0,20.75,172.0,22.5,31.99,32.0,4.5,2670.0,7612.0,10.0,0,0,1,0
4.4,4944.0,19817.0,17.58,82.0,14.8,25.99,88.0,4.4,14384.0,63776.0,9.0,0,0,0,0
3.9,143.0,1359.0,20.83,64.0,2.43,16.99,87.0,4.2,1238.0,4929.0,9.0,0,0,0,1
4.3,267.0,1241.0,18.67,30.0,2.63,21.99,89.0,4.1,692.0,6018.0,13.0,1,0,0,0
4.5,180.0,1516.0,20.83,54.0,3.75,16.99,49.0,4.3,3881.0,28152.0,23.0,0,0,0,0
3.8,383.0,1895.0,20.75,429.0,90.1,19.99,81.0,3.8,398.0,1965.0,2.0,0,1,0,0
4.2,131.0,615.0,19.58,274.0,21.28,21.99,74.0,4.4,561.0,1607.0,7.0,0,0,0,1
4.7,6650.0,25716.0,17.67,74.0,13.7,23.99,88.0,4.7,14176.0,43434.0,9.0,0,0,0,0
4.6,2273.0,13558.0,16.0,48.0,5.62,24.99,92.0,4.5,2439.0,13899.0,3.0,0,0,0,0
4.6,2374.0,10565.0,20.83,276.0,14.45,16.99,69.0,4.5,12682.0,48455.0,12.0,0,0,0,1
4.4,404.0,1930.0,20.0,125.0,18.77,19.99,89.0,4.5,904.0,28761.0,4.0,1,0,0,0
4.6,1972.0,10277.0,19.0,148.0,9.93,17.99,82.0,4.5,13481.0,93689.0,17.0,0,1,0,0
4.5,355.0,3238.0,20.75,286.0,13.43,199.99,89.0,4.5,19007.0,52032.0,19.0,0,0,0,1
4.3,386.0,2250.0,20.83,229.0,4.63,16.99,32.0,4.2,7513.0,66526.0,184.0,0,0,0,1
4.8,1320.0,5594.0,20.67,60.0,7.58,16.99,71.0,4.7,45475.0,209293.0,9.0,0,0,0,1
4.3,9352.0,46822.0,20.25,52.0,5.9,20.99,58.0,4.2,10380.0,76739.0,2.0,0,0,0,0
4.2,649.0,2860.0,20.58,43.0,5.27,16.99,85.0,4.2,773.0,3520.0,5.0,0,0,0,1
4.1,519.0,2154.0,20.75,52.0,7.83,17.99,51.0,4.3,2833.0,16352.0,8.0,0,0,0,1
4.6,1431.0,10856.0,19.75,110.0,4.0,21.99,88.0,4.7,13999.0,64522.0,18.0,0,1,0,0
4.3,1005.0,12931.0,19.25,63.0,9.57,51.99,83.0,4.2,9157.0,43836.0,5.0,0,0,0,0
4.5,3235.0,14177.0,20.25,389.0,14.58,19.99,92.0,4.5,12682.0,48455.0,12.0,0,0,0,1
4.4,971.0,6871.0,14.08,68.0,9.98,17.99,69.0,4.4,971.0,6872.0,1.0,0,0,1,0
4.2,2820.0,17876.0,20.42,111.0,9.0,17.99,76.0,4.4,57590.0,425283.0,19.0,0,1,0,0
4.2,1957.0,12150.0,20.67,84.0,8.87,16.99,87.0,4.3,20011.0,121365.0,51.0,0,0,0,0
4.5,1954.0,13088.0,20.58,119.0,6.63,21.99,90.0,4.6,100829.0,404454.0,28.0,0,1,0,0
4.3,329.0,7723.0,20.33,7.0,7.83,199.99,49.0,4.5,14266.0,56908.0,70.0,0,0,0,0
4.3,496.0,2081.0,17.75,18.0,1.75,16.99,66.0,4.3,496.0,2081.0,1.0,0,0,0,0
4.4,1096.0,6960.0,20.42,147.0,32.95,20.99,92.0,4.6,41632.0,113155.0,10.0,0,0,0,0
4.9,955.0,15698.0,20.58,132.0,20.28,21.99,88.0,4.8,6971.0,26296.0,4.0,0,1,0,0
3.9,44.0,414.0,20.67,88.0,4.82,199.99,67.0,3.4,70.0,577.0,6.0,0,0,0,1
4.5,2102.0,11209.0,20.42,68.0,7.97,23.99,89.0,4.4,12178.0,50654.0,4.0,0,0,0,0
4.3,253.0,1424.0,20.42,81.0,6.07,16.99,58.0,3.9,739.0,19660.0,9.0,0,0,0,1
4.6,4025.0,16043.0,20.33,47.0,2.68,19.99,88.0,4.6,13835.0,62988.0,11.0,0,0,0,0
4.5,879.0,2198.0,20.75,75.0,6.63,21.99,51.0,4.6,25270.0,75615.0,9.0,0,0,0,0
4.6,973.0,6167.0,20.83,69.0,13.78,16.99,85.0,4.5,17771.0,89738.0,19.0,0,1,0,0
4.5,1492.0,8571.0,20.83,247.0,13.17,17.99,49.0,4.3,3881.0,28152.0,23.0,0,0,0,0
4.4,2703.0,10733.0,20.83,55.0,5.88,16.99,32.0,4.5,35048.0,255012.0,40.0,0,0,0,1
4.1,750.0,3284.0,19.5,213.0,23.92,16.99,92.0,4.1,1507.0,3876.0,5.0,0,0,0,0
4.6,643.0,3870.0,18.67,38.0,4.97,17.99,43.0,4.5,42185.0,211210.0,35.0,0,1,0,0
4.4,536.0,6204.0,19.08,57.0,6.63,16.99,84.0,4.2,4695.0,37763.0,11.0,0,1,0,0
4.2,771.0,2790.0,20.58,17.0,1.57,20.99,83.0,4.2,771.0,2790.0,1.0,0,0,0,1
4.4,2343.0,12121.0,20.33,57.0,4.5,16.99,85.0,4.4,16470.0,78878.0,31.0,0,0,0,1
4.3,6689.0,31496.0,16.17,92.0,11.23,16.99,51.0,4.3,6689.0,31496.0,1.0,0,0,0,1
4.5,5235.0,17747.0,19.17,56.0,6.47,17.99,88.0,4.5,24804.0,89898.0,17.0,0,0,0,0
4.3,501.0,3415.0,20.83,38.0,4.72,19.99,92.0,4.2,6562.0,33473.0,11.0,0,0,0,0
4.1,2728.0,14665.0,20.58,33.0,4.9,16.99,88.0,4.2,6084.0,22778.0,7.0,0,0,0,0
4.4,1072.0,3540.0,18.25,22.0,2.42,99.99,83.0,4.4,1578.0,5364.0,3.0,0,0,0,0
4.5,4328.0,30251.0,16.75,42.0,2.27,17.99,88.0,4.5,4328.0,30255.0,1.0,0,0,0,0
4.7,1555.0,16828.0,20.83,166.0,27.92,21.99,88.0,4.6,31457.0,126550.0,11.0,0,1,0,0
4.4,554.0,3167.0,20.83,57.0,3.13,24.99,89.0,4.3,875.0,4698.0,2.0,0,0,1,0
4.7,1594.0,7041.0,20.33,56.0,9.05,16.99,90.0,4.7,1615.0,7085.0,2.0,1,0,0,0
4.4,2676.0,17071.0,17.75,47.0,6.08,16.99,89.0,4.3,6026.0,109004.0,18.0,0,0,0,0
4.6,262.0,1146.0,20.83,46.0,2.05,17.99,86.0,4.5,318.0,1195.0,2.0,0,0,1,0
3.8,357.0,1183.0,20.08,32.0,3.42,16.99,69.0,4.0,465.0,1489.0,3.0,0,0,0,1
4.4,1469.0,9651.0,20.75,173.0,32.02,16.99,79.0,4.4,3509.0,23734.0,15.0,0,1,0,0
4.5,168.0,608.0,20.33,56.0,2.98,21.99,85.0,4.7,290.0,938.0,3.0,0,0,1,0
4.5,1601.0,7478.0,20.75,37.0,22.95,16.99,67.0,4.4,8194.0,34037.0,19.0,0,0,0,0
4.4,689.0,5376.0,20.75,144.0,8.83,16.99,80.0,4.1,8696.0,59170.0,44.0,0,1,0,0
4.2,575.0,2542.0,17.42,37.0,2.95,16.99,92.0,4.2,6092.0,47354.0,22.0,0,0,0,1
4.5,928.0,6395.0,18.67,69.0,12.75,16.99,88.0,4.5,23032.0,113804.0,29.0,0,0,0,1
4.6,1392.0,15881.0,17.42,55.0,2.4,17.99,91.0,4.7,32198.0,125236.0,9.0,0,0,0,0
4.5,1824.0,29898.0,20.58,62.0,2.83,21.99,32.0,4.5,21213.0,182870.0,14.0,1,0,0,0
4.5,5127.0,47269.0,17.17,183.0,40.12,23.99,66.0,4.5,6355.0,93236.0,3.0,0,0,1,0
4.4,1009.0,4326.0,20.75,125.0,6.67,16.99,80.0,4.5,1938.0,6863.0,2.0,0,1,0,0
4.3,4208.0,26474.0,20.83,95.0,6.57,17.99,88.0,4.4,23374.0,121576.0,21.0,0,1,0,0
4.1,90.0,954.0,17.58,118.0,11.58,23.99,89.0,4.1,90.0,954.0,1.0,0,0,0,0
4.2,169.0,822.0,20.58,59.0,16.52,21.99,84.0,4.2,169.0,822.0,1.0,0,0,0,0
4.6,9030.0,43257.0,20.75,307.0,27.63,16.99,88.0,4.7,46341.0,154096.0,9.0,0,0,0,0
4.3,276.0,3065.0,19.92,76.0,4.23,19.99,92.0,4.5,19007.0,52032.0,19.0,0,0,0,1
4.5,9104.0,34469.0,20.33,58.0,17.32,28.99,88.0,4.5,60107.0,236203.0,12.0,0,1,0,0
4.2,1925.0,12557.0,20.5,39.0,6.28,16.99,83.0,4.3,11551.0,78519.0,36.0,0,0,0,0
4.0,3242.0,18632.0,19.17,272.0,32.52,32.99,89.0,4.2,5658.0,32325.0,4.0,0,1,0,0
4.2,673.0,5110.0,20.58,299.0,7.67,16.99,90.0,4.5,3555.0,25197.0,13.0,0,0,1,0
4.1,523.0,1771.0,20.75,85.0,61.83,16.99,87.0,4.6,1169.0,2203.0,13.0,0,0,0,0
4.3,2365.0,6173.0,20.83,493.0,91.08,19.99,84.0,4.3,2515.0,7307.0,5.0,0,0,0,0
4.3,2537.0,14252.0,20.67,63.0,2.92,20.99,58.0,4.3,12834.0,127212.0,11.0,0,0,0,0
4.4,833.0,6406.0,20.58,158.0,22.77,21.99,88.0,4.5,19007.0,52026.0,19.0,0,0,0,1
4.1,885.0,4798.0,18.5,30.0,3.35,20.99,87.0,4.4,4657.0,35900.0,17.0,0,1,0,0
4.6,6307.0,33059.0,20.75,198.0,10.28,27.99,89.0,4.7,56917.0,177121.0,8.0,0,0,0,0
4.2,1310.0,9010.0,20.75,206.0,12.77,129.99,32.0,4.3,11837.0,65443.0,38.0,0,0,0,0
4.6,551.0,5425.0,20.5,56.0,11.33,38.99,92.0,4.5,14112.0,186805.0,24.0,0,1,0,0
4.6,3617.0,19969.0,20.58,74.0,8.93,23.99,88.0,4.6,4053.0,28677.0,3.0,0,0,0,0
4.3,4445.0,22264.0,18.58,132.0,10.0,21.99,60.0,4.4,39566.0,149847.0,226.0,0,0,0,0
3.8,139.0,1801.0,20.58,55.0,6.35,27.99,91.0,4.0,1338.0,6872.0,15.0,0,0,0,1
4.5,1692.0,12012.0,20.83,29.0,2.72,17.99,88.0,4.4,4091.0,72078.0,6.0,0,0,0,0
4.4,2636.0,11940.0,20.83,124.0,27.07,21.99,92.0,4.4,3289.0,15474.0,5.0,0,0,0,1
4.4,550.0,2840.0,19.75,34.0,7.67,19.99,62.0,4.2,6092.0,47361.0,22.0,0,0,0,1
4.1,3885.0,19768.0,20.25,37.0,5.95,16.99,89.0,4.1,14366.0,135828.0,4.0,0,1,0,0
4.6,3805.0,18996.0,20.83,36.0,2.73,17.99,86.0,4.5,14266.0,56908.0,70.0,0,0,0,0
4.3,362.0,5179.0,20.5,82.0,16.05,17.99,84.0,4.5,13415.0,64047.0,16.0,0,0,1,0
4.3,1100.0,2017.0,19.92,38.0,5.58,16.99,84.0,4.3,1100.0,2017.0,1.0,0,0,0,0
4.2,1813.0,20081.0,20.5,63.0,3.32,19.99,91.0,4.3,14830.0,132908.0,5.0,1,0,0,0
4.4,2790.0,16567.0,20.67,13.0,2.98,16.99,62.0,4.5,4842.0,33727.0,8.0,0,0,1,0
4.7,1714.0,14878.0,17.75,14.0,2.85,20.99,90.0,4.4,11708.0,47221.0,22.0,0,0,1,0
4.4,5951.0,16657.0,20.58,31.0,2.82,17.99,91.0,4.4,18947.0,60738.0,7.0,0,0,0,0
4.2,1206.0,5823.0,17.17,21.0,2.38,16.99,90.0,4.2,1206.0,5823.0,1.0,0,1,0,0
4.5,538.0,5127.0,20.33,28.0,5.62,17.99,81.0,4.5,21876.0,104580.0,28.0,0,0,0,0
4.3,628.0,1927.0,20.58,91.0,14.42,17.99,72.0,4.3,881.0,3900.0,5.0,0,0,0,0
4.6,5787.0,47165.0,15.5,19.0,4.9,27.99,76.0,4.6,54164.0,321494.0,14.0,0,0,0,0
4.2,1373.0,16970.0,20.58,76.0,4.82,19.99,89.0,4.5,22767.0,215506.0,12.0,0,0,0,0
4.2,1488.0,9068.0,20.58,66.0,4.97,16.99,88.0,4.2,5658.0,32319.0,4.0,0,1,0,0
4.1,4097.0,36908.0,18.92,253.0,35.43,21.99,90.0,4.3,9185.0,98316.0,9.0,0,1,0,0
4.8,65.0,1863.0,20.58,104.0,6.55,16.99,85.0,4.6,1276.0,9598.0,11.0,0,0,0,0
4.7,941.0,5390.0,20.83,36.0,1.87,16.99,89.0,4.6,41632.0,113155.0,10.0,0,0,0,0
4.5,1067.0,26971.0,17.42,67.0,8.72,19.99,60.0,4.4,5093.0,173507.0,9.0,0,0,0,0
4.4,360.0,11458.0,20.33,80.0,12.52,21.99,85.0,4.3,413.0,20698.0,2.0,0,0,0,0
4.3,804.0,2790.0,19.08,97.0,14.7,17.99,90.0,4.4,5832.0,20906.0,6.0,0,0,0,0
4.3,286.0,1227.0,18.5,66.0,10.12,16.99,87.0,4.6,1084.0,3267.0,8.0,0,1,0,0
4.7,395.0,4231.0,20.83,26.0,2.1,19.99,68.0,4.6,8745.0,29901.0,10.0,0,0,0,0
4.5,4724.0,24638.0,20.42,80.0,4.52,19.99,85.0,4.6,63201.0,251339.0,23.0,0,0,0,1
4.5,3545.0,15080.0,20.42,38.0,3.5,16.99,88.0,4.4,17955.0,87916.0,98.0,0,0,0,0
4.6,2958.0,14004.0,20.83,87.0,7.72,16.99,88.0,4.5,8330.0,78088.0,6.0,0,1,0,0
4.5,538.0,3566.0,20.08,95.0,15.35,21.99,62.0,4.2,19299.0,214061.0,25.0,0,1,0,0
4.2,5520.0,33344.0,17.92,28.0,3.57,17.99,84.0,4.3,6453.0,58939.0,2.0,0,0,0,0
4.6,5784.0,20878.0,17.0,165.0,11.82,21.99,32.0,4.6,5784.0,20878.0,1.0,0,1,0,0
4.4,7926.0,30112.0,20.75,125.0,25.97,17.99,32.0,4.4,31525.0,74271.0,11.0,0,0,0,0
4.4,1624.0,18819.0,20.58,194.0,23.73,21.99,92.0,4.6,100190.0,314001.0,31.0,0,0,0,1
4.5,2155.0,7603.0,20.83,165.0,14.88,27.99,67.0,4.5,3231.0,15093.0,5.0,0,0,0,1
4.5,1209.0,7197.0,20.83,63.0,7.17,21.99,90.0,4.5,10647.0,101757.0,6.0,0,1,0,0
4.4,2848.0,12920.0,20.83,77.0,7.03,16.99,62.0,4.5,23032.0,113804.0,29.0,0,0,0,1
